COD_ERP_DEPARTAMENTO;NOME_DEPARTAMENTO;COD_ERP_SETOR;NOME_SETOR;COD_ERP_GRUPO;NOME_GRUPO;COD_ERP_SUBGRUPO;NOME_SUBGRUPO
M0206;BOMBONIERE;M0206006;DOCE;M0206006010;"DOCE SORTIDO/RAPADURA";M0206006010001;"DOCE SORTIDO/RAPADURA"
M0207;BISCOITOS;M0207001;"BISCOITO DOCE";M0207001001;BASICOS;M0207001001001;LEITE/COCO
M0207;BISCOITOS;M0207001;"BISCOITO DOCE";M0207001001;BASICOS;M0207001001002;MAISENA/MARIA
M0207;BISCOITOS;M0207001;"BISCOITO DOCE";M0207001001;BASICOS;M0207001001003;INTEGRAL
M0207;BISCOITOS;M0207001;"BISCOITO DOCE";M0207001002;ROSQUINHA/CASEIRO;M0207001002001;"ROSQUINHA SORTIDA"
M0207;BISCOITOS;M0207001;"BISCOITO DOCE";M0207001002;ROSQUINHA/CASEIRO;M0207001002002;SEQUILHO
M0207;BISCOITOS;M0207001;"BISCOITO DOCE";M0207001002;ROSQUINHA/CASEIRO;M0207001002003;CASEIRO
M0207;BISCOITOS;M0207001;"BISCOITO DOCE";M0207001003;POLVILHO;M0207001003001;"POLVILHO DOCE"
M0207;BISCOITOS;M0207001;"BISCOITO DOCE";M0207001003;POLVILHO;M0207001003002;"POLVILHO SALGADO"
M0207;BISCOITOS;M0207001;"BISCOITO DOCE";M0207001004;AMANTEIGADO;M0207001004001;"AMANTEIGADOS SABORES"
M0207;BISCOITOS;M0207001;"BISCOITO DOCE";M0207001005;"PAO DE MEL";M0207001005001;"PAO DE MEL"
M0207;BISCOITOS;M0207001;"BISCOITO DOCE";M0207001006;"BISCOITO CHAMPAGNE";M0207001006001;"BISCOITO CHAMPAGNE"
M0207;BISCOITOS;M0207001;"BISCOITO DOCE";M0207001007;"BISCOITO FINO";M0207001007001;"BISCOITO LATA"
M0207;BISCOITOS;M0207001;"BISCOITO DOCE";M0207001007;"BISCOITO FINO";M0207001007002;"BISCOITO RECHEADO E COBERTO"
M0207;BISCOITOS;M0207001;"BISCOITO DOCE";M0207001007;"BISCOITO FINO";M0207001007003;"BISCOITO FOLHADO"
M0207;BISCOITOS;M0207001;"BISCOITO DOCE";M0207001008;COOKIES;M0207001008001;"COOKIE TRADICIONAL"
M0207;BISCOITOS;M0207001;"BISCOITO DOCE";M0207001008;COOKIES;M0207001008002;"COOKIE ESPECIAL"
M0207;BISCOITOS;M0207001;"BISCOITO DOCE";M0207001008;COOKIES;M0207001008003;"COOKIE INTEGRAL"
M0207;BISCOITOS;M0207001;"BISCOITO DOCE";M0207001009;SAUDAVEL;M0207001009001;SAUDAVEL
M0207;BISCOITOS;M0207001;"BISCOITO DOCE";M0207001010;RECHEADO;M0207001010001;RECHEADO
M0207;BISCOITOS;M0207001;"BISCOITO DOCE";M0207001010;RECHEADO;M0207001010002;"RECHEADO ADULTO"
M0207;BISCOITOS;M0207001;"BISCOITO DOCE";M0207001010;RECHEADO;M0207001010003;"RECHEADO TORTINHA"
M0207;BISCOITOS;M0207001;"BISCOITO DOCE";M0207001011;WAFFER;M0207001011001;"MINI WAFFER"
M0207;BISCOITOS;M0207001;"BISCOITO DOCE";M0207001011;WAFFER;M0207001011002;"WAFFER TUBETT"
M0207;BISCOITOS;M0207001;"BISCOITO DOCE";M0207001011;WAFFER;M0207001011003;"WAFFER SABOR"
M0207;BISCOITOS;M0207001;"BISCOITO DOCE";M0207001012;RECHEADINHO;M0207001012001;"RECHEADINHO SABOR"
M0207;BISCOITOS;M0207002;"BISCOITO SALGADO";M0207002001;"AGUA SAL";M0207002001001;"AGUA SAL LIGHT"
M0207;BISCOITOS;M0207002;"BISCOITO SALGADO";M0207002001;"AGUA SAL";M0207002001002;"AGUA SAL INTEGRAL"
M0207;BISCOITOS;M0207002;"BISCOITO SALGADO";M0207002001;"AGUA SAL";M0207002001003;"AGUA SAL GRAO"
M0207;BISCOITOS;M0207002;"BISCOITO SALGADO";M0207002001;"AGUA SAL";M0207002001004;"AGUA SAL TRADICIONAL"
M0207;BISCOITOS;M0207002;"BISCOITO SALGADO";M0207002002;"CREAM CRACKER";M0207002002001;"CREAM CRACKER LIGHT"
M0207;BISCOITOS;M0207002;"BISCOITO SALGADO";M0207002002;"CREAM CRACKER";M0207002002002;"CREAM CRACKER INTEGRAL"
M0207;BISCOITOS;M0207002;"BISCOITO SALGADO";M0207002002;"CREAM CRACKER";M0207002002003;"CREAM CRACKER GRAO"
M0207;BISCOITOS;M0207002;"BISCOITO SALGADO";M0207002002;"CREAM CRACKER";M0207002002004;"CREAM CRACKER TRADICIONAL"
M0207;BISCOITOS;M0207002;"BISCOITO SALGADO";M0207002003;APERITIVOS;M0207002003001;"APERITIVO TRADICIONAL"
M0207;BISCOITOS;M0207002;"BISCOITO SALGADO";M0207002003;APERITIVOS;M0207002003002;"APERITIVO SABOR"
M0207;BISCOITOS;M0207002;"BISCOITO SALGADO";M0207002004;"PERSONAL CRACKER";M0207002004001;"PERSONAL CRACKER RECHEADO"
M0207;BISCOITOS;M0207002;"BISCOITO SALGADO";M0207002004;"PERSONAL CRACKER";M0207002004002;"PERSONAL CRACKER ORIGINAL"
M0207;BISCOITOS;M0207002;"BISCOITO SALGADO";M0207002004;"PERSONAL CRACKER";M0207002004003;"PERSONAL CRACKER SABOR"
M0207;BISCOITOS;M0207002;"BISCOITO SALGADO";M0207002004;"PERSONAL CRACKER";M0207002004004;"PERSONAL CRACKER INTEGRAL"
M0207;BISCOITOS;M0207002;"BISCOITO SALGADO";M0207002005;TORRADA;M0207002005001;"TORRADA SALGADA"
M0207;BISCOITOS;M0207002;"BISCOITO SALGADO";M0207002005;TORRADA;M0207002005002;"TORRADA DOCE"
M0207;BISCOITOS;M0207002;"BISCOITO SALGADO";M0207002005;TORRADA;M0207002005003;"TORRADA INTEGRAL"
M0207;BISCOITOS;M0207002;"BISCOITO SALGADO";M0207002005;TORRADA;M0207002005004;"TORRADA GRAO"
M0207;BISCOITOS;M0207002;"BISCOITO SALGADO";M0207002005;TORRADA;M0207002005005;"TORRADA APERITIVO"
M0207;BISCOITOS;M0207003;SALGADINHO;M0207003001;"BATATA PALHA";M0207003001001;"BATATA PALHA EXTRA FINA"
M0207;BISCOITOS;M0207003;SALGADINHO;M0207003001;"BATATA PALHA";M0207003001002;"BATATA PALHA"
M0207;BISCOITOS;M0207003;SALGADINHO;M0207003002;BATATA;M0207003002001;"BATATA TUBO"
M0207;BISCOITOS;M0207003;SALGADINHO;M0207003002;BATATA;M0207003002002;"BATATA FRITA SABORES"
M0207;BISCOITOS;M0207003;SALGADINHO;M0207003002;BATATA;M0207003002003;"BATATA FRITA TRADICIONAL"
M0207;BISCOITOS;M0207003;SALGADINHO;M0207003003;"DEMAIS SALGADINHOS";M0207003003001;"SALGADINHOS SABORES"
M0207;BISCOITOS;M0207004;APERITIVO;M0207004001;AMENDOIM;M0207004001001;"SALGALDO TRADICIONAL"
M0207;BISCOITOS;M0207004;APERITIVO;M0207004001;AMENDOIM;M0207004001002;"SALGADO SABORES"
M0207;BISCOITOS;M0207004;APERITIVO;M0207004002;PISTACHE;M0207004002001;PISTACHE
M0207;BISCOITOS;M0207004;APERITIVO;M0207004003;NOZES;M0207004003001;"NOZES COM CASCA"
M0207;BISCOITOS;M0207004;APERITIVO;M0207004003;NOZES;M0207004003002;"NOZES SEM CASCA"
M0207;BISCOITOS;M0207004;APERITIVO;M0207004004;CASTANHAS;M0207004004001;"CASTANHAS SEM CASCA"
M0207;BISCOITOS;M0207004;APERITIVO;M0207004004;CASTANHAS;M0207004004002;"CASTANHAS S/CASCA"
M0207;BISCOITOS;M0207004;APERITIVO;M0207004004;CASTANHAS;M0207004004003;MACADAMIA
M0208;SOBREMESA;M0208001;"LEITE CONDENSADO";M0208001001;TRADICIONAL;M0208001001001;TRADICIONAL
M0208;SOBREMESA;M0208001;"LEITE CONDENSADO";M0208001002;"MISTURA LACTEA CONDENSADA";M0208001002001;"MISTURA LACTEA CONDENSADA"
M0208;SOBREMESA;M0208001;"LEITE CONDENSADO";M0208001003;DESNATADO;M0208001003001;DESNATADO
M0208;SOBREMESA;M0208002;"CREME DE LEITE";M0208002001;TRADICIONAL;M0208002001001;TRADICIONAL
M0208;SOBREMESA;M0208002;"CREME DE LEITE";M0208002002;CHANTILLY;M0208002002001;CHANTILLY
M0208;SOBREMESA;M0208003;"FRUTAS EM CALDA";M0208003001;PESSEGO;M0208003001001;"MERCADO INTERNO"
M0208;SOBREMESA;M0208003;"FRUTAS EM CALDA";M0208003001;PESSEGO;M0208003001002;"IMPORTACAO PROPRIA"
M0208;SOBREMESA;M0208003;"FRUTAS EM CALDA";M0208003002;ABACAXI;M0208003002001;"MERCADO INTERNO"
M0208;SOBREMESA;M0208003;"FRUTAS EM CALDA";M0208003002;ABACAXI;M0208003002002;"IMPORTACAO PROPRIA"
M0208;SOBREMESA;M0208003;"FRUTAS EM CALDA";M0208003003;FIGO;M0208003003001;"MERCADO INTERNO"
M0208;SOBREMESA;M0208003;"FRUTAS EM CALDA";M0208003003;FIGO;M0208003003002;"IMPORTACAO PROPRIA"
M0208;SOBREMESA;M0208003;"FRUTAS EM CALDA";M0208003004;"SALADA DE FRUTA";M0208003004001;"MERCADO INTERNO"
M0208;SOBREMESA;M0208003;"FRUTAS EM CALDA";M0208003004;"SALADA DE FRUTA";M0208003004002;"IMPORTACAO PROPRIA"
M0208;SOBREMESA;M0208003;"FRUTAS EM CALDA";M0208003005;GOIABA;M0208003005001;"MERCADO INTERNO"
M0208;SOBREMESA;M0208003;"FRUTAS EM CALDA";M0208003005;GOIABA;M0208003005002;"IMPORTACAO PROPRIA"
M0208;SOBREMESA;M0208003;"FRUTAS EM CALDA";M0208003006;PERA;M0208003006001;"MERCADO INTERNO"
M0208;SOBREMESA;M0208003;"FRUTAS EM CALDA";M0208003006;PERA;M0208003006002;"IMPORTACAO PROPRIA"
M0208;SOBREMESA;M0208003;"FRUTAS EM CALDA";M0208003007;AMEIXA;M0208003007001;"MERCADO INTERNO"
M0208;SOBREMESA;M0208003;"FRUTAS EM CALDA";M0208003007;AMEIXA;M0208003007002;"IMPORTACAO PROPRIA"
M0208;SOBREMESA;M0208003;"FRUTAS EM CALDA";M0208003008;CEREJA;M0208003008001;"MERCADO INTERNO"
M0208;SOBREMESA;M0208003;"FRUTAS EM CALDA";M0208003008;CEREJA;M0208003008002;"IMPORTACAO PROPRIA"
M0208;SOBREMESA;M0208003;"FRUTAS EM CALDA";M0208003009;"OUTRAS FRUTAS";M0208003009001;"MERCADO INTERNO"
M0208;SOBREMESA;M0208003;"FRUTAS EM CALDA";M0208003009;"OUTRAS FRUTAS";M0208003009002;"IMPORTACAO PROPRIA"
M0208;SOBREMESA;M0208004;GELEIA;M0208004001;"GELEIA SABORES";M0208004001001;TRADICIONAL
M0208;SOBREMESA;M0208004;GELEIA;M0208004001;"GELEIA SABORES";M0208004001002;LIGHT
M0208;SOBREMESA;M0208005;"DOCES DE FRUTA";M0208005001;"DOCE DE FRUTA SABOR";M0208005001001;"DOCE DE FRUTA SABOR"
M0208;SOBREMESA;M0208005;"DOCES DE FRUTA";M0208005001;"DOCE DE FRUTA SABOR";M0208005001002;"DOCE DE FRUTA LIGHT"
M0208;SOBREMESA;M0208005;"DOCES DE FRUTA";M0208005002;"DOCE CASEIRO";M0208005002001;"DOCE CASEIRO TRADICIONAL"
M0208;SOBREMESA;M0208005;"DOCES DE FRUTA";M0208005002;"DOCE CASEIRO";M0208005002002;"DOCE CASEIRO LIGHT"
M0208;SOBREMESA;M0208006;"DOCES DE LEITE";M0208006001;"DOCE DE LEITE SABOR";M0208006001001;"DOCE DE LEITE SABOR"
M0208;SOBREMESA;M0208006;"DOCES DE LEITE";M0208006001;"DOCE DE LEITE SABOR";M0208006001002;"DOCE DE LEITE LIGHT"
M0208;SOBREMESA;M0208007;GOIABADA;M0208007001;"GOIABADA TRADICIONAL";M0208007001001;"GOIABADA TRADICIONAL"
M0208;SOBREMESA;M0208007;GOIABADA;M0208007002;MARMELADA;M0208007002001;MARMELADA
M0208;SOBREMESA;M0208007;GOIABADA;M0208007003;"MARROM GLACE";M0208007003001;"MARROM GLACE"
M0208;SOBREMESA;M0208008;"PASTA DE AMENDOIM";M0208008001;"PASTA DE AMENDOIM";M0208008001001;"PASTA DE AMENDOIM"
M0208;SOBREMESA;M0208009;"PASTA DE CHOCOLATE";M0208009001;"PASTA DE CHOCOLATE";M0208009001001;"PASTA DE CHOCOLATE"
M0208;SOBREMESA;M0208010;"PASTA DE AVELA";M0208010001;"PASTA DE AVELA";M0208010001001;"PASTA DE AVELA"
M0208;SOBREMESA;M0208011;MANTEIGA;M0208011001;MANTEIGA;M0208011001001;MANTEIGA
M0208;SOBREMESA;M0208012;MEL;M0208012001;"MEL NATURAL";M0208012001001;"MEL NATURAL"
M0208;SOBREMESA;M0208012;MEL;M0208012002;GLICOSADO;M0208012002001;GLICOSADO
M0208;SOBREMESA;M0208012;MEL;M0208012003;"MELADO DE CANA";M0208012003001;"MELADO DE CANA"
M0208;SOBREMESA;M0208013;"MISTURA PRA BOLO";M0208013001;"MISTURA PRA BOLO PREMIUM";M0208013001001;"MISTURA PRA BOLO PREMIUM"
M0208;SOBREMESA;M0208013;"MISTURA PRA BOLO";M0208013002;"MISTURA PRA BOLO SABORES";M0208013002001;"MISTURA PRA BOLO SABORES"
M0208;SOBREMESA;M0208013;"MISTURA PRA BOLO";M0208013003;"MISTURA PRA BOLO CANECA";M0208013003001;"MISTURA PRA BOLO CANECA"
M0208;SOBREMESA;M0208013;"MISTURA PRA BOLO";M0208013004;"MISTURA PAO DE QUEIJO";M0208013004001;"MISTURA PAO DE QUEIJO"
M0208;SOBREMESA;M0208013;"MISTURA PRA BOLO";M0208013005;"MISTURA BOLINHO DE CHUVA";M0208013005001;"MISTURA BOLINHO DE CHUVA"
M0208;SOBREMESA;M0208014;ADITIVOS;M0208014001;"GRANULADO E CONFEITO";M0208014001001;"GRANULADO E CONFEITO"
M0208;SOBREMESA;M0208014;ADITIVOS;M0208014002;"ESSENCIA E CORANTE";M0208014002001;"ESSENCIA E CORANTE"
M0208;SOBREMESA;M0208014;ADITIVOS;M0208014003;"ACUCAR PARA CONFEITAR";M0208014003001;"ACUCAR PARA CONFEITAR"
M0208;SOBREMESA;M0208014;ADITIVOS;M0208014004;"CHOCOLATE EM PO";M0208014004001;"CHOCOLATE EM PO"
M0208;SOBREMESA;M0208014;ADITIVOS;M0208014005;"DOCINHOS PRONTO";M0208014005001;"DOCINHOS PRONTO"
M0208;SOBREMESA;M0208014;ADITIVOS;M0208014006;"AMENDOIM/AMENDOAS MOIDO";M0208014006001;"AMENDOIM/AMENDOAS MOIDO"
M0208;SOBREMESA;M0208015;"PRODUTOS PARA SORVETE";M0208015001;"PRODUTOS PARA SORVETES";M0208015001001;COBERTURAS
M0208;SOBREMESA;M0208015;"PRODUTOS PARA SORVETE";M0208015001;"PRODUTOS PARA SORVETES";M0208015001002;"COMPLEMENTOS PARA SORVETE"
M0208;SOBREMESA;M0208015;"PRODUTOS PARA SORVETE";M0208015001;"PRODUTOS PARA SORVETES";M0208015001003;"BASE PARA SORVETE"
M0208;SOBREMESA;M0208016;"DERIVADO DE COCO";M0208016001;"LEITE DE COCO";M0208016001001;"LEITE DE COCO TRADICIONAL"
M0208;SOBREMESA;M0208016;"DERIVADO DE COCO";M0208016001;"LEITE DE COCO";M0208016001002;"LEITE DE COCO LIGHT"
M0208;SOBREMESA;M0208016;"DERIVADO DE COCO";M0208016002;"COCO RALADO";M0208016002001;PURO
M0208;SOBREMESA;M0208016;"DERIVADO DE COCO";M0208016002;"COCO RALADO";M0208016002002;UMIDO/ADOCADO
M0208;SOBREMESA;M0208016;"DERIVADO DE COCO";M0208016002;"COCO RALADO";M0208016002003;FLOCOS
M0208;SOBREMESA;M0208017;FERMENTOS;M0208017001;"FERMENTOS QUIMICOS";M0208017001001;"FERMENTOS QUIMICOS"
M0208;SOBREMESA;M0208017;FERMENTOS;M0208017002;"FERMENTO BIOLOGICO";M0208017002001;"FERMENTO BIOLOGICO"
M0208;SOBREMESA;M0208017;FERMENTOS;M0208017003;COAGULANTE;M0208017003001;COAGULANTE
M0208;SOBREMESA;M0208018;GELATINA;M0208018001;"GELATINA SABORES";M0208018001001;"GELATINA SABORES"
M0208;SOBREMESA;M0208018;GELATINA;M0208018002;"GELATINAS LIGHT";M0208018002001;"GELATINAS LIGHT"
M0208;SOBREMESA;M0208018;GELATINA;M0208018003;"GELATINA SEM SABOR";M0208018003001;"GELATINA SEM SABOR"
M0208;SOBREMESA;M0208019;"SOBREMESAS PO";M0208019001;FLAN;M0208019001001;FLAN
M0208;SOBREMESA;M0208019;"SOBREMESAS PO";M0208019002;MOUSSE/MANJAR;M0208019002001;MOUSSE/MANJAR
M0208;SOBREMESA;M0208019;"SOBREMESAS PO";M0208019003;"MARIA MOLE";M0208019003001;"MARIA MOLE"
M0208;SOBREMESA;M0208019;"SOBREMESAS PO";M0208019004;PUDIM;M0208019004001;PUDIM
M0208;SOBREMESA;M0208019;"SOBREMESAS PO";M0208019005;QUINDIM;M0208019005001;QUINDIM
M0208;SOBREMESA;M0208019;"SOBREMESAS PO";M0208019006;"SOBREMESAS CANECA";M0208019006001;"SOBREMESAS CANECA"
M0208;SOBREMESA;M0208019;"SOBREMESAS PO";M0208019007;"CHANTILY PO";M0208019007001;"CHANTILY PO"
M0208;SOBREMESA;M0208020;GELADINHO;M0208020001;GELADINHO;M0208020001001;GELADINHO
M0209;SAUDAVEL;M0209001;ACHOCOLATADOS/SHAKES;M0209001001;"ACHOCOLATADOS ZERO";M0209001001001;"ACHOCOLATADOS ZERO"
M0209;SAUDAVEL;M0209001;ACHOCOLATADOS/SHAKES;M0209001002;"ACHOCOLATADOS LIGHT";M0209001002001;"ACHOCOLATADOS LIGHT"
M0209;SAUDAVEL;M0209001;ACHOCOLATADOS/SHAKES;M0209001003;SHAKES;M0209001003001;SHAKES
M0209;SAUDAVEL;M0209002;ADOCANTE;M0209002001;"ADOCANTE SACARINA";M0209002001001;"ADOCANTE SACARINA 100ML"
M0209;SAUDAVEL;M0209002;ADOCANTE;M0209002001;"ADOCANTE SACARINA";M0209002001002;"ADOCANTE SACARINA 200ML"
M0209;SAUDAVEL;M0209002;ADOCANTE;M0209002001;"ADOCANTE SACARINA";M0209002001003;"ADOCANTE SACARINA PO"
M0209;SAUDAVEL;M0209002;ADOCANTE;M0209002002;"ADOCANTE ASPARTAME";M0209002002001;"ADOCANTE ASPARTAME LIQUIDO"
M0209;SAUDAVEL;M0209002;ADOCANTE;M0209002002;"ADOCANTE ASPARTAME";M0209002002002;"ADOCANTE ASPARTAME PO"
M0209;SAUDAVEL;M0209002;ADOCANTE;M0209002003;"ADOCANTE STEVIA";M0209002003001;"ADOCANTE STEVIA LIQUIDO"
M0209;SAUDAVEL;M0209002;ADOCANTE;M0209002003;"ADOCANTE STEVIA";M0209002003002;"ADOCANTE STEVIA PO"
M0209;SAUDAVEL;M0209002;ADOCANTE;M0209002004;"ADOCANTE SUCRALOSE";M0209002004001;"ADOCANTE SUCRALOSE LIQUIDO"
M0209;SAUDAVEL;M0209002;ADOCANTE;M0209002004;"ADOCANTE SUCRALOSE";M0209002004002;"ADOCANTE SUCRALOSE PO"
M0209;SAUDAVEL;M0209002;ADOCANTE;M0209002005;"ADOCANTE CULINARIO";M0209002005001;"ADOCANTE CULINARIO"
M0209;SAUDAVEL;M0209002;ADOCANTE;M0209002006;"ADOCANTE FRUTOSE";M0209002006001;"ADOCANTE FRUTOSE"
M0209;SAUDAVEL;M0209002;ADOCANTE;M0209002007;"ACUCAR COM ADOCANTE";M0209002007001;"ACUCAR COM ADOCANTE"
M0209;SAUDAVEL;M0209002;ADOCANTE;M0209002008;"ADOCANTE XILYTOL";M0209002008001;"ADOCANTE XILYTOL"
M0209;SAUDAVEL;M0209002;ADOCANTE;M0209002009;"ADOCANTE TAUMATINA";M0209002009001;"ADOCANTE TAUMATINA"
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003001;"LEITE CONDENSADO";M0209003001001;"LEITE CONDENSADO LIGHT"
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003001;"LEITE CONDENSADO";M0209003001002;"LEITE CONDENSADO DIET"
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003001;"LEITE CONDENSADO";M0209003001003;"LEITE CONDENSADO SOJA"
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003002;"CREME DE LEITE";M0209003002001;"CREME DE LEITE SOJA"
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003002;"CREME DE LEITE";M0209003002002;"CREME DE LEITE LIGHT"
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003003;"GELEIA SABORES ZERO";M0209003003001;"GELEIA SABORES ZERO"
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003004;"SOBREMESA PO";M0209003004001;"GELATINA ZERO"
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003004;"SOBREMESA PO";M0209003004002;PUDIM
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003004;"SOBREMESA PO";M0209003004003;MOUSSE
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003004;"SOBREMESA PO";M0209003004004;"MARIA MOLE"
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003005;"FRUTA EM CALDA DIET";M0209003005001;PESSEGO
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003005;"FRUTA EM CALDA DIET";M0209003005002;ABACAXI
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003005;"FRUTA EM CALDA DIET";M0209003005003;"SALADA DE FRUTA"
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003005;"FRUTA EM CALDA DIET";M0209003005004;FIGO
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003006;"MISTURA PRA BOLO";M0209003006001;"MISTURA PRA BOLO ZERO"
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003006;"MISTURA PRA BOLO";M0209003006002;"MISTURA BOLO INTEGRAL"
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003007;"DOCES DE FRUTA";M0209003007001;"DOCE DE FRUTAS SABORES ZERO"
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003007;"DOCES DE FRUTA";M0209003007002;"DOCE DE FRUTAS LIGHT"
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003008;"GOIABADA ZERO";M0209003008001;"GOIABADA ZERO"
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003009;"DOCE DE LEITE";M0209003009001;"DOCE DE LEITE ZERO"
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003010;PASSADORES;M0209003010001;"PASSADORES ZERO"
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003011;"PURE DE FRUTAS";M0209003011001;"PURE DE FRUTAS"
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003012;"COBERTURA SORVETE";M0209003012001;"COBERTURA ZERO"
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003012;"COBERTURA SORVETE";M0209003012002;"COBERTURA PRA SORVETE ZERO"
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003013;BOLO;M0209003013001;"BOLO TRADICIONAL"
M0209;SAUDAVEL;M0209003;SOBREMESA;M0209003013;BOLO;M0209003013002;"BOLO INTEGRAL"
M0209;SAUDAVEL;M0209004;BEBIDA;M0209004001;"REFRESCO PO";M0209004001001;ZERO
M0209;SAUDAVEL;M0209004;BEBIDA;M0209004001;"REFRESCO PO";M0209004001002;LIGHT
M0209;SAUDAVEL;M0209004;BEBIDA;M0209004002;CHA;M0209004002001;"CHA SABORES ZERO"
M0209;SAUDAVEL;M0209004;BEBIDA;M0209004003;SUCO;M0209004003001;"SUCO PRONTO PRA BEBER ZERO"
M0209;SAUDAVEL;M0209004;BEBIDA;M0209004003;SUCO;M0209004003002;"SUCO SOJA ZERO"
M0209;SAUDAVEL;M0209004;BEBIDA;M0209004004;REFRIGERANTE;M0209004004001;"REFRIGERANTE SABORES"
M0209;SAUDAVEL;M0209004;BEBIDA;M0209004004;REFRIGERANTE;M0209004004002;"REFIGERANTE SABORES ZERO"
M0209;SAUDAVEL;M0209005;BOMBONIERE;M0209005001;BOMBONS;M0209005001001;"BOMBONS ZERO"
M0209;SAUDAVEL;M0209005;BOMBONIERE;M0209005002;"CHOCOLATE ZERO";M0209005002001;"CHOCOLATE ZERO"
M0209;SAUDAVEL;M0209005;BOMBONIERE;M0209005003;DROPS/GOMA/BALA;M0209005003001;"BALA/DROP ZERO"
M0209;SAUDAVEL;M0209005;BOMBONIERE;M0209005003;DROPS/GOMA/BALA;M0209005003002;"GOMA ZERO"
M0209;SAUDAVEL;M0209005;BOMBONIERE;M0209005004;DOCE;M0209005004001;"DOCE ZERO"
M0209;SAUDAVEL;M0209005;BOMBONIERE;M0209005004;DOCE;M0209005004002;"PIPOCA DOCE"
M0209;SAUDAVEL;M0209006;BISCOITO;M0209006001;"BISCOITO DOCE";M0209006001001;"RECHEADO ZERO"
M0209;SAUDAVEL;M0209006;BISCOITO;M0209006001;"BISCOITO DOCE";M0209006001002;"BISCOITO COBERTO ZERO"
M0209;SAUDAVEL;M0209006;BISCOITO;M0209006001;"BISCOITO DOCE";M0209006001003;"WAFFERS ZERO"
M0209;SAUDAVEL;M0209006;BISCOITO;M0209006001;"BISCOITO DOCE";M0209006001004;"BISCOITO BASICO ZERO"
M0209;SAUDAVEL;M0209006;BISCOITO;M0209006002;"BISCOITO SALGADO";M0209006002001;"GRISSINIS SABORES"
M0209;SAUDAVEL;M0209006;BISCOITO;M0209006002;"BISCOITO SALGADO";M0209006002002;"CREAN CRACKER/AGUA SAL"
M0209;SAUDAVEL;M0209006;BISCOITO;M0209006002;"BISCOITO SALGADO";M0209006002003;"TORRADAS ZERO"
M0209;SAUDAVEL;M0209006;BISCOITO;M0209006003;"BISCOITO INTEGRAL/GRAOS";M0209006003001;"BISCOITO COM GRAOS"
M0209;SAUDAVEL;M0209006;BISCOITO;M0209006003;"BISCOITO INTEGRAL/GRAOS";M0209006003002;"BISCOITO INTEGRAL"
M0209;SAUDAVEL;M0209006;BISCOITO;M0209006004;COOKIE;M0209006004001;"COOKIE ZERO"
M0209;SAUDAVEL;M0209006;BISCOITO;M0209006004;COOKIE;M0209006004002;"COOKIE LIGHT"
M0209;SAUDAVEL;M0209006;BISCOITO;M0209006004;COOKIE;M0209006004003;"COOKIE COBERTO ZERO"
M0209;SAUDAVEL;M0209006;BISCOITO;M0209006004;COOKIE;M0209006004004;"COOKIE INTEGRAL"
M0209;SAUDAVEL;M0209007;CEREAL;M0209007001;ACUCAR;M0209007001001;"ACUCAR MASCAVO"
M0209;SAUDAVEL;M0209007;CEREAL;M0209007001;ACUCAR;M0209007001002;DEMERARA
M0209;SAUDAVEL;M0209007;CEREAL;M0209007002;"CEREAL DIVERSO";M0209007002001;"DERIVADO DE SOJA"
M0209;SAUDAVEL;M0209007;CEREAL;M0209007002;"CEREAL DIVERSO";M0209007002002;FARINHA/FARELO
M0209;SAUDAVEL;M0209007;CEREAL;M0209007002;"CEREAL DIVERSO";M0209007002003;QUINOA
M0209;SAUDAVEL;M0209007;CEREAL;M0209007002;"CEREAL DIVERSO";M0209007002004;"SEMENTE INTEGRAL"
M0209;SAUDAVEL;M0209007;CEREAL;M0209007002;"CEREAL DIVERSO";M0209007002005;PIPOCA
M0209;SAUDAVEL;M0209007;CEREAL;M0209007003;SAL;M0209007003001;"SAL MARINHO"
M0209;SAUDAVEL;M0209007;CEREAL;M0209007003;SAL;M0209007003002;"SAL LIGHT"
